"code","outstanding"
"002761","1081783552.0"
"002762","211378432.0"
"002763","303557952.0"
"002765","595910784.0"
"002766","850753152.0"
"002767","130182320.0"
"002768","176748128.0"
"002769","325997824.0"
"002771","174514656.0"
"002772","390135168.0"
"002773","685334848.0"
"002774","281771936.0"
"002775","438849600.0"
"002777","404511488.0"
"002778","123431288.0"
"002779","118434528.0"
"002780","130652736.0"
"002782","491078592.0"
"002783","441135328.0"
"002785","167813008.0"
"002786","494112000.0"
"002787","257211120.0"
"002788","381586240.0"
"002789","131479784.0"
"002790","260697504.0"
"002791","191276288.0"
"002792","313805664.0"
"002793","1085938944.0"
"002795","434772544.0"
"002796","226546480.0"
"002797","4202400000.0"
"002798","324475296.0"
"002799","320035808.0"
"002800","141654096.0"
"002801","115802704.0"
"002802","181942880.0"
"002803","288770176.0"
"002805","278815328.0"
"002806","157861520.0"
"002807","2457949696.0"
"002808","186861056.0"
"002809","137735152.0"
"002810","320010080.0"
"002811","281702048.0"
"002812","816996864.0"
"002813","119856072.0"
"002815","640648192.0"
"002816","100000000.0"
"002817","290039296.0"
"002818","298357184.0"
"002819","235337376.0"
"002820","200335584.0"
"002821","321358816.0"
"002822","562453696.0"
"002823","218697504.0"
"002824","189155984.0"
"002825","260271952.0"
"002826","172713728.0"
"002827","275998880.0"
"002828","193703504.0"
"002829","146062368.0"
"002830","66852500.0"
"002831","520993280.0"
"002832","389418272.0"
"002833","288558240.0"
"002835","127287448.0"
"002836","230400000.0"
"002837","647157952.0"
"002838","397238336.0"
"002839","2442993664.0"
"002840","497763776.0"
"002841","521353888.0"
"002842","250488000.0"
"002843","250792560.0"
"002845","250235344.0"
"002846","257018096.0"
"002847","244729008.0"
"002848","164257984.0"
"002849","189905440.0"
"002850","196801776.0"
"002851","456486016.0"
"002852","285818752.0"
"002853","132331616.0"
"002855","246227232.0"
"002856","120101656.0"
"002857","128000000.0"
"002858","146980944.0"
"002859","405585984.0"
"002860","343037760.0"
"002861","150168352.0"
"002862","90177080.0"
"002863","599483584.0"
"002864","73984576.0"
"002865","224865792.0"
"002866","181266512.0"
"002867","1089549184.0"
"002868","154037872.0"
"002869","159260256.0"
"002870","127923560.0"
"002871","120768576.0"
"002872","214918128.0"
"002873","238778880.0"
"002875","182420176.0"
"002876","148949408.0"
"002877","238546496.0"
"002878","234180768.0"
"002879","137884000.0"
"002880","226012992.0"
"002881","181059760.0"
"002882","246807152.0"
"002883","131424552.0"
"002884","273030112.0"
"002885","232495008.0"
"002886","209078160.0"
"002887","194600176.0"
"002888","76891288.0"
"002889","175148640.0"
"002890","161484208.0"
"002891","294868512.0"
"002892","396495840.0"
"002893","202778624.0"
"002895","536857376.0"
"002896","151171280.0"
"002897","179803440.0"
"002898","101262560.0"
"002899","147796976.0"
"002900","173080048.0"
"002901","288512768.0"
"002902","177573744.0"
"002903","104086424.0"
"002905","349440000.0"
"002906","524701088.0"
"002907","308888096.0"
"002908","311763488.0"
"002909","381003744.0"
"002910","171061952.0"
"002911","1256371840.0"
"002912","162222016.0"
"002913","265050768.0"
"002915","288306368.0"
"002916","511554336.0"
"002917","260500528.0"
"002918","219467888.0"
"002919","264388176.0"
"002920","553135808.0"
"002921","118108240.0"
"002922","369864608.0"
"002923","258084832.0"
"002925","736164480.0"
"002926","2624999936.0"
"002927","220642592.0"
"002928","1278241536.0"
"002929","210560736.0"
"002930","433018240.0"
"002931","200611568.0"
"002932","156085168.0"
"002933","114072544.0"
"002935","415090880.0"
"002936","6700715520.0"
"002937","296784960.0"
"002938","2305494016.0"
"002939","3487622912.0"
"002940","185275472.0"
"002941","645580992.0"
"002942","137208800.0"
"002943","131980584.0"
"002945","2700000000.0"
"002946","850705728.0"
"002947","192405616.0"
"002948","3112258816.0"
"002949","149975808.0"
"002950","451995200.0"
"002951","404998496.0"
"002952","132045032.0"
"002953","271637536.0"
"002955","187429792.0"
"002956","223224304.0"
"002957","410025376.0"
"002958","4939642880.0"
"002959","154380304.0"
"002960","618545792.0"
"002961","445035616.0"
"002962","209251104.0"
"002963","122994048.0"
"002965","153401232.0"
"002966","4388958720.0"
"002967","541010816.0"
"002968","213284336.0"
"002969","949775808.0"
"002970","119883496.0"
"002971","160148592.0"
"002972","133137216.0"
"002973","222898992.0"
"002975","100920992.0"
"002976","65216248.0"
"002977","66620168.0"
"002978","299000000.0"
"002979","217649408.0"
"002980","71833400.0"
"002981","119426312.0"
"002982","92768208.0"
"002983","128128472.0"
"002984","712222272.0"
"002985","198083168.0"
"002986","302247808.0"
"002987","602087424.0"
"002988","247883184.0"
"002989","182006432.0"
"002990","134095392.0"
"002991","49685532.0"
"002992","156893312.0"
"002993","237926496.0"
"002995","112417208.0"
"002996","416463744.0"
"002997","209321328.0"
"002998","243440432.0"
"002999","343596736.0"
"003000","304140448.0"
"003001","73410400.0"
"003002","182874496.0"
"003003","116103536.0"
"003004","65804288.0"
"003005","73821080.0"
"003006","428646400.0"
"003007","73894312.0"
"003008","77848328.0"
"003009","155392944.0"
"003010","120925856.0"
"003011","77696848.0"
"003012","1144884992.0"
"003013","399897568.0"
"003015","247401696.0"
"003016","418880352.0"
"003017","69158464.0"
"003018","132750272.0"
"003019","168485024.0"
"003020","138036912.0"
"003021","206197184.0"
"003022","1335568000.0"
"003023","105072344.0"
"003025","198749024.0"
"003026","96811528.0"
"003027","104860968.0"
"003028","53984656.0"
"003029","165622736.0"
"003030","80984728.0"
"003031","340156704.0"
"003032","274361376.0"
"003033","80688376.0"
"003035","3787878912.0"
"003036","216040864.0"
"003037","592074688.0"
"003038","169187904.0"
"003039","617518720.0"
"003040","456850272.0"
"003041","136823392.0"
"003042","126715160.0"
"003043","48706112.0"
"003816","39334985728.0"
"300001","1027946112.0"
"300002","1817911552.0"
"300003","1616098432.0"
"300004","479993600.0"
"300005","883314304.0"
"300006","1055820928.0"
"300007","282974464.0"
"300008","1647290112.0"
"300009","1221700224.0"
"300010","1663332608.0"
"300011","501628832.0"
"300012","1431769728.0"
"300013","446060864.0"
"300014","1861434624.0"
"300015","7930959360.0"
"300016","491177376.0"
"300017","2287416064.0"
"300018","381071552.0"
"300019","345292800.0"
"300020","766639616.0"
"300021","700551680.0"
"300022","494229440.0"
"300024","1533297920.0"
"300025","431773504.0"
"300026","2763423232.0"
"300027","2484878848.0"
"300029","200360256.0"
"300030","259924672.0"
"300031","348974944.0"
"300032","803167616.0"
"300033","275505568.0"
"300034","766356864.0"
"300035","583253376.0"
"300036","438477792.0"
"300037","546189056.0"
"300039","916926208.0"
"300040","476838528.0"
"300041","544427200.0"
"300042","200381552.0"
"300043","1243539456.0"
"300044","763757504.0"
"300045","516313184.0"
"300046","236531376.0"
"300047","549719040.0"
"300048","1115627008.0"
"300049","233515216.0"
"300050","544514560.0"
"300051","365667424.0"
"300052","261848704.0"
"300053","650818944.0"
"300054","728174464.0"
"300055","632701120.0"
"300056","385194496.0"
"300057","716852736.0"
"300058","2448096000.0"
"300059","13359279104.0"
"300061","620539712.0"
"300062","386111552.0"
"300063","625245888.0"
"300065","655846592.0"
"300066","1005910336.0"
"300067","937483712.0"
"300068","852385408.0"
"300069","117000000.0"
"300070","3434580992.0"
"300071","945350848.0"
"300072","2331360000.0"
"300073","505160672.0"
"300074","541925312.0"
"300075","514390720.0"
"300076","424000000.0"
"300077","567029888.0"
"300078","1113367168.0"
"300079","1281479680.0"
"300080","1870120704.0"
"300081","604703872.0"
"300082","678207744.0"
"300083","1493035264.0"
"300084","344597568.0"
"300085","634866368.0"
"300086","440682528.0"
"300087","893697280.0"
"300088","2485503744.0"
"300091","1413291264.0"
"300092","209866256.0"
"300093","215656800.0"
"300094","1105517440.0"
"300095","338727072.0"
"300096","429024864.0"
"300097","270009952.0"
"300098","1541743616.0"
"300099","581412224.0"
"300100","387062880.0"
"300101","566043392.0"
"300102","913963008.0"
"300103","317340608.0"
"300105","513213536.0"
"300106","211332304.0"
"300107","347041504.0"
"300109","448338528.0"
"300110","1181177600.0"
"300111","1287210752.0"
"300112","237642064.0"
"300113","524315808.0"
"300115","1351795456.0"
"300118","926826112.0"
"300119","334981184.0"
"300120","527447008.0"
"300121","432527200.0"
"300122","1414306304.0"
"300123","1000373824.0"
"300124","2386757120.0"
"300125","265442064.0"
"300126","210652704.0"
"300127","230816144.0"
"300128","1297716992.0"
"300129","664517248.0"
"300130","433814944.0"
"300131","1042267520.0"
"300132","508081280.0"
"300133","1623842048.0"
"300134","694057984.0"
"300135","921600000.0"
"300136","824567936.0"
"300137","526777632.0"
"300138","398313280.0"
"300139","233651728.0"
"300140","1020121280.0"
"300141","252669792.0"
"300142","1559410304.0"
"300143","641376704.0"
"300144","2355362560.0"
"300145","1903993344.0"
"300146","1129987072.0"
"300147","657459072.0"
"300148","801629312.0"
"300149","497083104.0"
"300150","514733952.0"
"300151","368696992.0"
"300152","712498496.0"
"300153","318330112.0"
"300154","315304448.0"
"300155","330709344.0"
"300157","703651584.0"
"300158","1002537152.0"
"300159","1471839232.0"
"300160","762359488.0"
"300161","194994896.0"
"300162","342161792.0"
"300163","425459040.0"
"300164","583210752.0"
"300165","420532096.0"
"300166","905777536.0"
"300167","354084992.0"
"300168","1439182592.0"
"300169","301735776.0"
"300170","947611072.0"
"300171","562657344.0"
"300172","523512384.0"
"300173","734725696.0"
"300174","362944384.0"
"300175","470800000.0"
"300176","387280800.0"
"300177","606303232.0"
"300179","375639776.0"
"300180","1485591168.0"
"300181","602910912.0"
"300182","2259558400.0"
"300183","406537120.0"
"300184","1048386688.0"
"300185","3646910720.0"
"300187","642201024.0"
"300188","757393344.0"
"300189","886247552.0"
"300190","776173632.0"
"300191","221195008.0"
"300192","323135840.0"
"300193","437060960.0"
"300194","967890816.0"
"300195","313912480.0"
"300196","246317328.0"
"300197","2965223168.0"
"300198","1024466432.0"
"300199","706283136.0"
"300200","423207200.0"
"300201","1005443136.0"
"300203","448368512.0"
"300204","471600768.0"
"300205","425991232.0"
"300206","338379552.0"
"300207","1711685248.0"
"300209","490018528.0"
"300210","483723008.0"
"300211","298481824.0"
"300212","698526592.0"
"300213","551163264.0"
"300214","403562336.0"
"300215","562175744.0"
"300217","1226951552.0"
"300218","216276400.0"
"300219","706635776.0"
"300220","151019344.0"
"300221","452499392.0"
"300222","633803520.0"
"300223","419590592.0"
"300224","832548352.0"
"300225","474107104.0"
"300226","306433216.0"
"300227","412585440.0"
"300228","549991296.0"
"300229","794701248.0"
"300230","629822528.0"
"300231","444244512.0"
"300232","886267392.0"
"300233","371704320.0"
"300234","343987040.0"
"300235","203132016.0"
"300236","278315968.0"
"300237","1441901440.0"
"300238","265134080.0"
"300239","589761792.0"
"300240","363378880.0"
"300241","571748352.0"
"300242","629576640.0"
"300243","194513200.0"
"300244","501459072.0"
"300245","311276448.0"
"300246","211296320.0"
"300247","803275328.0"
"300248","409154368.0"
"300249","373596928.0"
"300250","157674800.0"
"300251","2781305088.0"
"300252","529777696.0"
"300253","1911828480.0"
"300254","225021600.0"
"300255","916077696.0"
"300256","1643393408.0"
"300257","954556736.0"
"300258","498364448.0"
"300259","1169533184.0"
"300260","287636960.0"
"300261","937078656.0"
"300263","772512960.0"
"300264","370412288.0"
"300265","457995392.0"
"300266","1552914688.0"
"300267","1422391936.0"
"300268","133707504.0"
"300269","525675104.0"
"300270","256707904.0"
"300271","797242496.0"
"300272","431120448.0"
"300274","1590009856.0"
"300275","255508608.0"
"300276","1020769920.0"
"300277","334622304.0"
"300278","1417065216.0"
"300279","458835744.0"
"300281","397325920.0"
"300283","307522496.0"
"300284","1194447744.0"
"300285","803949824.0"
"300286","175712464.0"
"300287","1310750848.0"
"300288","256569392.0"
"300289","543156480.0"
"300290","639221952.0"
"300291","928978624.0"
"300292","1115944832.0"
"300293","280335904.0"
"300294","504248736.0"
"300295","167548624.0"
"300296","2274526976.0"
"300298","455298752.0"
"300299","688975616.0"
"300300","666797952.0"
"300301","789876736.0"
"300302","368888896.0"
"300303","1320652672.0"
"300304","855583360.0"
"300305","321474176.0"
"300306","157564944.0"
"300307","782211264.0"
"300308","1099248512.0"
"300310","691740416.0"
"300311","537409088.0"
"300313","197352784.0"
"300314","143741440.0"
"300315","2583024384.0"
"300316","1231555456.0"
"300317","828913408.0"
"300318","798539456.0"
"300319","829710016.0"
"300320","485787744.0"
"300321","88661200.0"
"300322","446139040.0"
"300323","879149888.0"
"300324","1709867008.0"
"300326","716588736.0"
"300327","340315168.0"
"300328","686368000.0"
"300329","252140432.0"
"300331","206176816.0"
"300332","829633728.0"
"300333","334780064.0"
"300334","302029760.0"
"300335","384161152.0"
"300337","711383936.0"
"300338","349386240.0"
"300339","777686656.0"
"300340","179348640.0"
"300341","515327648.0"
"300342","417748480.0"
"300343","1066219392.0"
"300344","639423424.0"
"300345","443350624.0"
"300346","547128512.0"
"300347","570136704.0"
"300348","708052416.0"
"300349","370225824.0"
"300350","471565408.0"
"300351","261882496.0"
"300352","1221943424.0"
"300353","522202560.0"
"300354","81200000.0"
"300355","1366065792.0"
"300357","484064192.0"
"300358","576186432.0"
"300359","633301696.0"
"300360","500194880.0"
"300363","500450528.0"
"300364","660425472.0"
"300365","474297632.0"
"300366","530502496.0"
"300368","528943488.0"
"300369","798227072.0"
"300370","1324847232.0"
"300371","135791584.0"
"300373","542147840.0"
"300374","203424400.0"
"300375","505118720.0"
"300376","2327435008.0"
"300377","668739776.0"
"300378","269380576.0"
"300379","526637568.0"
"300380","127373544.0"
"300381","489340768.0"
"300382","648204096.0"
"300383","1793742720.0"
"300384","220000208.0"
"300385","289493120.0"
"300386","248215152.0"
"300387","288956640.0"
"300388","680113728.0"
"300389","233181328.0"
"300390","672007872.0"
"300391","350336128.0"
"300393","954068480.0"
"300394","552759104.0"
"300395","513042976.0"
"300396","272451936.0"
"300397","405505408.0"
"300398","526997152.0"
"300399","197580720.0"
"300400","239977696.0"
"300401","534683264.0"
"300402","243618496.0"
"300403","422939520.0"
"300404","277949984.0"
"300405","218792848.0"
"300406","424327776.0"
"300407","244260080.0"
"300408","1869808000.0"
"300409","667606144.0"
"300410","366917312.0"
"300411","306400288.0"
"300412","467861632.0"
"300413","1021699968.0"
"300414","313539840.0"
"300415","453092128.0"
"300416","505143456.0"
"300417","86999736.0"
"300418","1231495040.0"
"300419","367753760.0"
"300420","1116296832.0"
"300421","230344064.0"
"300422","516540352.0"
"300423","333320832.0"
"300424","244957872.0"
"300425","678744768.0"
"300426","400000000.0"
"300427","494806944.0"
"300428","551409280.0"
"300429","398644704.0"
"300430","259862960.0"
"300432","1206572672.0"
"300433","4965696512.0"
"300434","342121088.0"
"300435","368814624.0"
"300436","136721968.0"
"300437","175810592.0"
"300438","404165952.0"
"300439","291725536.0"
"300440","442223552.0"
"300441","626959232.0"
"300442","554252416.0"
"300443","242774048.0"
"300444","592300864.0"
"300445","142064736.0"
"300446","311536416.0"
"300447","201331392.0"
"300448","493773888.0"
"300449","296267072.0"
"300450","1559421056.0"
"300451","1526693760.0"
"300452","186801504.0"
"300453","356520544.0"
"300454","278228416.0"
"300455","708622464.0"
"300456","593496576.0"
"300457","636717248.0"
"300458","517969568.0"
"300459","3280866048.0"
"300460","280804256.0"
"300461","114008768.0"
"300462","136734416.0"
"300463","491504832.0"
"300464","355342688.0"
"300465","443749344.0"
"300466","419986272.0"
"300467","168557280.0"
"300468","529794080.0"
"300469","248232560.0"
"300470","197309680.0"
"300471","366552000.0"
"300472","245836208.0"
"300473","150049984.0"
"300474","342474496.0"
"300475","440240768.0"
"300476","855208704.0"
"300477","935478080.0"
"300478","126673000.0"
"300479","196928368.0"
"300480","247741664.0"
"300481","293952256.0"
"300482","430398016.0"
"300483","268555392.0"
"300484","166352624.0"
"300485","273817184.0"
"300486","396081024.0"
"300487","306626816.0"
"300488","144153152.0"
"300489","137091120.0"
"300490","393260608.0"
"300491","155052704.0"
"300492","140486464.0"
"300493","500993056.0"
"300494","398348064.0"
"300496","367000544.0"
"300497","453139616.0"
"300498","5235376128.0"
"300499","271408416.0"
"300500","167597952.0"
"300501","125201176.0"
"300502","630195264.0"
"300503","239087296.0"
"300504","218011088.0"
"300505","217361216.0"
"300506","575725440.0"
"300507","771568768.0"
"300508","82983248.0"
"300509","247103520.0"
"300510","824690688.0"
"300511","470297280.0"
"300512","328539648.0"
"300513","281436800.0"
"300514","158413472.0"
"300515","180267264.0"
"300516","180000000.0"
"300517","124013000.0"
"300518","199387776.0"
"300519","114100000.0"
"300520","277372640.0"
"300521","143998736.0"
"300522","243846864.0"
"300523","232358464.0"
"300525","621323584.0"
"300527","986822592.0"
"300528","372608064.0"
"300529","512467200.0"
"300530","158274416.0"
"300531","315116032.0"
"300532","430919104.0"
"300533","164698368.0"
"300534","302040608.0"
"300535","76445048.0"
"300536","293253248.0"
"300537","143924992.0"
"300538","113141480.0"
"300539","171461952.0"
"300540","145130928.0"
"300541","358028256.0"
"300542","246385296.0"
"300543","243066800.0"
"300545","114186816.0"
"300546","133038320.0"
"300547","178223600.0"
"300548","266908384.0"
"300549","101054672.0"
"300550","262316368.0"
"300551","344762944.0"
"300552","133396224.0"
"300553","61410384.0"
"300554","79138720.0"
"300555","197822720.0"
"300556","105010184.0"
"300557","91497256.0"
"300558","417126560.0"
"300559","311136832.0"
"300560","186964784.0"
"300561","241057568.0"
"300562","161121280.0"
"300563","123875328.0"
"300564","113195352.0"
"300565","227608016.0"
"300566","226586608.0"
"300567","202183424.0"
"300568","1213832448.0"
"300569","1017644800.0"
"300570","192193024.0"
"300571","115603472.0"
"300572","183596560.0"
"300573","134607680.0"
"300575","342708224.0"
"300576","183056096.0"
"300577","140242320.0"
"300578","194094048.0"
"300579","262278592.0"
"300580","470813568.0"
"300581","550109568.0"
"300582","221589136.0"
"300583","186148928.0"
"300584","82115120.0"
"300585","171111104.0"
"300586","534516032.0"
"300587","1021234880.0"
"300588","176822032.0"
"300589","231607008.0"
"300590","354324608.0"
"300591","350664640.0"
"300592","324930144.0"
"300593","450263488.0"
"300594","90998128.0"
"300595","668494784.0"
"300596","224688512.0"
"300597","271372224.0"
"300598","216920976.0"
"300599","212190560.0"
"300600","246276832.0"
"300601","885831168.0"
"300602","391261344.0"
"300603","370470016.0"
"300604","486126112.0"
"300605","118924384.0"
"300606","119326432.0"
"300607","337689984.0"
"300608","287565984.0"
"300609","119893312.0"
"300610","161237568.0"
"300611","148302976.0"
"300612","179879488.0"
"300613","219024672.0"
"300614","160435440.0"
"300615","131849968.0"
"300616","155966240.0"
"300617","140591632.0"
"300618","271320768.0"
"300619","109979824.0"
"300620","246853488.0"
"300621","196092784.0"
"300622","116409848.0"
"300623","711987776.0"
"300624","171233216.0"
"300625","163124960.0"
"300626","177284592.0"
"300627","454259840.0"
"300628","723063488.0"
"300629","211619600.0"
"300631","119777208.0"
"300632","221209760.0"
"300633","432712416.0"
"300634","434680896.0"
"300635","119760032.0"
"300636","364418144.0"
"300637","234337728.0"
"300638","532926560.0"
"300639","635164352.0"
"300640","220749136.0"
"300641","532682336.0"
"300642","137706960.0"
"300643","230148032.0"
"300644","88301928.0"
"300645","142067920.0"
"300647","456642144.0"
"300648","106189440.0"
"300649","106116816.0"
"300650","152768656.0"
"300651","74975176.0"
"300652","92090712.0"
"300653","179999472.0"
"300654","352648288.0"
"300655","997560576.0"
"300656","132897888.0"
"300657","463302112.0"
"300658","225403040.0"
"300659","190332736.0"
"300660","319127552.0"
"300661","454044512.0"
"300662","196283584.0"
"300663","441582048.0"
"300664","752270336.0"
"300665","140189408.0"
"300666","220521120.0"
"300667","172648368.0"
"300668","92798064.0"
"300669","182087824.0"
"300670","224694224.0"
"300671","217136608.0"
"300672","210337664.0"
"300673","161990256.0"
"300674","703132992.0"
"300675","146666704.0"
"300676","413560032.0"
"300677","469111552.0"
"300678","285548928.0"
"300679","357753120.0"
"300680","172538544.0"
"300681","176379232.0"
"300682","1034069504.0"
"300683","122064640.0"
"300684","201008624.0"
"300685","389597376.0"
"300686","193670864.0"
"300687","325382336.0"
"300688","148294080.0"
"300689","101173176.0"
"300690","109480936.0"
"300691","210616640.0"
"300692","375333568.0"
"300693","265783584.0"
"300694","215316976.0"
"300695","70929872.0"
"300696","168705376.0"
"300697","254800000.0"
"300698","118545944.0"
"300699","821443072.0"
"300700","270540416.0"
"300701","244880304.0"
"300702","211164480.0"
"300703","169661584.0"
"300705","365999072.0"
"300706","113290752.0"
"300707","143281088.0"
"300708","503305728.0"
"300709","148763120.0"
"300710","80492688.0"
"300711","248426800.0"
"300712","186580464.0"
"300713","87043192.0"
"300715","334158880.0"
"300716","160020000.0"
"300717","101853400.0"
"300718","193864240.0"
"300719","179620128.0"
"300720","173302048.0"
"300721","136738496.0"
"300722","276756480.0"
"300723","417649888.0"
"300724","287148640.0"
"300725","168395408.0"
"300726","213283424.0"
"300727","121056664.0"
"300729","296681344.0"
"300730","196678144.0"
"300731","120158040.0"
"300732","323874656.0"
"300733","225517776.0"
"300735","757109504.0"
"300736","126976544.0"
"300737","886916160.0"
"300738","984841216.0"
"300739","340656448.0"
"300740","357350272.0"
"300741","615877120.0"
"300743","129517400.0"
"300745","141285216.0"
"300746","221884224.0"
"300747","505038368.0"
"300748","1134339968.0"
"300749","157394848.0"
"300750","3902556416.0"
"300751","192073408.0"
"300752","153979248.0"
"300753","82433552.0"
"300755","416427136.0"
"300756","131230352.0"
"300757","148171104.0"
"300758","354127264.0"
"300759","1419384576.0"
"300760","1212419200.0"
"300761","601261632.0"
"300762","627965760.0"
"300763","321509120.0"
"300765","1247072384.0"
"300766","355673024.0"
"300767","239697488.0"
"300768","420667712.0"
"300769","251753152.0"
"300770","229130912.0"
"300771","181199136.0"
"300772","694979392.0"
"300773","734335040.0"
"300774","194880448.0"
"300775","532196256.0"
"300776","167600112.0"
"300777","423742784.0"
"300778","203619488.0"
"300779","156543808.0"
"300780","104873448.0"
"300781","81104184.0"
"300782","447589344.0"
"300783","279596000.0"
"300784","14060000.0"
"300785","122239456.0"
"300786","146701440.0"
"300787","161502064.0"
"300788","190151520.0"
"300789","98821728.0"
"300790","297076288.0"
"300791","197704288.0"
"300792","212533680.0"
"300793","372065728.0"
"300795","134088624.0"
"300796","361142880.0"
"300797","375511456.0"
"300798","372772832.0"
"300800","234381504.0"
"300801","136879424.0"
"300802","194552336.0"
"300803","590739456.0"
"300804","27500000.0"
"300805","288162784.0"
"300806","316420672.0"
"300807","49053144.0"
"300808","105199440.0"
"300809","141112896.0"
"300810","113986704.0"
"300811","229228064.0"
"300812","92702304.0"
"300813","76046424.0"
"300814","189554128.0"
"300815","386838432.0"
"300816","45596548.0"
"300817","124208640.0"
"300818","109482416.0"
"300819","134762256.0"
"300820","111009744.0"
"300821","1199782016.0"
"300822","288982048.0"
"300823","84789424.0"
"300824","316045312.0"
"300825","484410208.0"
"300826","160929136.0"
"300827","263651760.0"
"300828","124744040.0"
"300829","132133440.0"
"300830","315569984.0"
"300831","184484240.0"
"300832","680207552.0"
"300833","81260072.0"
"300834","68885312.0"
"300835","81939816.0"
"300836","42710980.0"
"300837","70582672.0"
"300838","101754872.0"
"300839","239578176.0"
"300840","177085136.0"
"300841","120492848.0"
"300842","125125696.0"
"300843","155695840.0"
"300844","62375000.0"
"300845","102298672.0"
"300846","390257760.0"
"300847","296009984.0"
"300848","239423680.0"
"300849","121468024.0"
"300850","245445968.0"
"300851","53856236.0"
"300852","136886000.0"
"300853","110258360.0"
"300854","81300872.0"
"300855","292956128.0"
"300856","326109760.0"
"300857","244559904.0"
"300858","189553456.0"
"300859","155000000.0"
"300860","111897528.0"
"300861","241940048.0"
"300862","151471008.0"
"300863","129521856.0"
"300864","156488672.0"
"300865","67748048.0"
"300866","296401856.0"
"300867","191627824.0"
"300868","80188808.0"
"300869","253360992.0"
"300870","106406760.0"
"300871","171146880.0"
"300872","396816256.0"
"300873","169239680.0"
"300875","85639536.0"
"300876","68387280.0"
"300877","119998952.0"
"300878","144123952.0"
"300879","201028448.0"
"300880","195109536.0"
"300881","57406248.0"
"300882","266327024.0"
"300883","330674560.0"
"300884","191409888.0"
"300885","167017776.0"
"300886","43464048.0"
"300887","362197216.0"
"300888","175505680.0"
"300889","97262496.0"
"300890","108593232.0"
"300891","332421664.0"
"300892","64562500.0"
"300893","113133296.0"
"300894","294071808.0"
"300895","138172256.0"
"300896","208591568.0"
"300897","62942232.0"
"300898","114734688.0"
"300899","40936064.0"
"300900","219538096.0"
"300901","240000000.0"
"300902","121583248.0"
"300903","328250848.0"
"300904","21983232.0"
"300905","135673280.0"
"300906","71529376.0"
"300907","96000000.0"
"300908","123581552.0"
"300909","121293904.0"
"300910","204616848.0"
"300911","129815336.0"
"300912","85813472.0"
"300913","212179440.0"
"300915","40981800.0"
"300916","92337888.0"
"300917","169000000.0"
"300918","434705856.0"
"300919","909817792.0"
"300920","65672248.0"
"300921","79417104.0"
"300922","115083616.0"
"300923","76356000.0"
"300925","330578624.0"
"300926","283098944.0"
"300927","140888704.0"
"300928","53013104.0"
"300929","126747360.0"
"300930","47125000.0"
"300931","200443520.0"
"300932","162852720.0"
"300933","469659744.0"
"300935","60273656.0"
"300936","47460276.0"
"300937","62647348.0"
"300938","109359488.0"
"300939","120000000.0"
"300940","147447552.0"
"300941","118904576.0"
"300942","401317408.0"
"300943","134340288.0"
"300945","238332992.0"
"300946","56511000.0"
"300947","151088976.0"
"300948","130805712.0"
"300949","34301064.0"
"300950","89712896.0"
"300951","151093328.0"
"300952","90596640.0"
"300953","86306848.0"
"300955","58846340.0"
"300956","175376992.0"
"300957","423600000.0"
"300958","91049424.0"
"300959","52355220.0"
"300960","92974392.0"
"300961","151891184.0"
"300962","264001904.0"
"300963","200532000.0"
"300964","54060920.0"
"300965","16428750.0"
"300966","76664976.0"
"300967","124783360.0"
"300968","413380000.0"
"300969","21318208.0"
"300970","92729432.0"
"300971","65795532.0"
"300972","155728144.0"
"300973","113812496.0"
"300975","469158304.0"
"300976","61147532.0"
"300977","94731680.0"
"300978","188960080.0"
"300979","1166992384.0"
"300980","98341448.0"
"300981","357432064.0"
"300982","193883648.0"
"300983","118282464.0"
"300984","57485400.0"
"300985","186512480.0"
"300986","261914496.0"
"300987","173368000.0"
"300988","106591096.0"
"300989","150613168.0"
"300990","77383872.0"
"300991","89892000.0"
"300992","77533296.0"
"300993","241265696.0"
"300994","116664000.0"
"300995","59904780.0"
"300996","168828480.0"
"300997","386007264.0"
"300998","107680576.0"
"300999","542647104.0"
"301000","228551456.0"
"301001","50300000.0"
"301002","73054384.0"
"301003","76662672.0"
"301004","95698960.0"
"301005","132371784.0"
"301006","86086096.0"
"301007","149942832.0"
"301008","97466768.0"
"301009","130557704.0"
"301010","108000000.0"
"301011","138307488.0"
"301012","113825192.0"
"301013","189241632.0"
"301015","525551808.0"
"301016","147214400.0"
"301017","243352768.0"
"301018","198975408.0"
"301019","111465864.0"
"301020","146400000.0"
"301021","152124784.0"
"301022","52213400.0"
"301023","29827892.0"
"301024","60210000.0"
"301025","277150752.0"
"301026","79962208.0"
"301027","118153144.0"
"301028","246183872.0"
"301029","404228224.0"
"301030","160670608.0"
"301031","47668404.0"
"301032","159872768.0"
"301033","55977556.0"
"301035","280317696.0"
"301036","70434136.0"
"301037","67981496.0"
"301038","171600000.0"
"301039","1453680000.0"
"301040","94232280.0"
"301041","78920640.0"
"301042","68084824.0"
"301043","56750000.0"
"301045","67239056.0"
"301046","113163576.0"
"301047","119580624.0"
"301048","533333408.0"
"301049","42826360.0"
"301050","208091920.0"
"301051","134173304.0"
"301052","80195920.0"
"301053","75692760.0"
"301055","156000000.0"
"301056","175995824.0"
"301057","82699464.0"
"301058","512274240.0"
"301059","206737024.0"
"301060","355378880.0"
"301061","77071472.0"
"301062","311608800.0"
"301063","85246624.0"
"301065","86287504.0"
