code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880732,AI智能体,-2.682474857420447,-4.364353214699312,0.4214239301958633,-11.149802890933003,27.88,15.24,17.6,18.8
sh880655,钙钛矿电池,-2.698226277592064,-2.1012286203396457,3.522740015699344,-9.504404206752648,27.51,51.3,64.79,25.56
sh880513,海峡西岸,-2.7153962427121536,-1.1386286473603624,4.118145518507577,2.8178567806065535,27.14,65.8,72.66,80.45
sh880977,BIPV概念,-2.7200968357883326,-1.9359994500489752,2.7533922188307525,-3.77169165387794,26.77,52.42,49.81,48.5
sh880926,垃圾分类,-2.738964139335498,-1.3075867817389342,4.911072756975288,1.2840047403922528,26.39,62.83,84.27,72.18
sh880561,折叠屏,-2.739734961131113,-3.2734041587214935,3.4739953374778088,-8.649045971026915,26.02,38.29,64.04,31.2
sh880506,5G概念,-2.7572160462257633,-3.96824341985762,2.43904744351342,-10.54803565533181,25.65,20.82,43.82,21.8
sh880965,超清视频,-2.7710084033613414,-3.5118991775338615,0.7132248535196117,-12.486645425408206,25.28,31.6,19.1,12.41
sh880954,大数据,-2.784445511281819,-3.820056995521781,0.4179654293000823,-12.440005188740443,24.91,24.16,17.23,12.78
sh880946,区块链,-2.787229730450458,-3.719746030404514,-0.5771014018436604,-12.950952767562928,24.54,27.14,8.24,10.9
sh880647,数据确权,-2.817641764176404,-4.828996544672448,-2.6634452417871546,-14.393545358823745,24.16,10.41,1.5,4.89
sh880966,消费电子概念,-2.8212278725749385,-4.282129318169692,2.1177617296531004,-10.281761411976664,23.79,15.99,40.82,23.31
sh880659,毫米波雷达,-2.8295993412272624,-3.8999698112147985,4.413559528894839,-9.004367566992633,23.42,21.93,77.53,30.08
sh880743,物业管理概念,-2.843193829976276,-1.1969744955940054,0.2031099438849715,-2.5298193380015044,23.05,65.06,12.73,54.14
sh880799,数据中心,-2.8551537031587526,-4.018692914279232,1.524186712872333,-10.277554970733094,22.68,20.45,29.96,23.68
sh880943,量子科技,-2.8635710010114113,-4.298341942218798,-0.4905657717600431,-12.36980944696171,22.3,15.61,8.61,13.53
sh880580,智能交通,-2.8721022777181693,-3.605167221429695,1.6746404817168825,-10.305370719512696,21.93,30.11,32.21,22.93
sh880616,大飞机,-2.874655123990155,-3.7484548572738308,5.279275084615254,0.9990121547910347,21.56,25.65,89.14,70.3
sh880923,赛马概念,-2.875007588174583,-1.5893909385033544,1.7281721305221431,1.3826578460446548,21.19,57.62,33.71,72.56
sh880912,外骨骼机器人,-2.886767272353963,-4.827156022375146,,,20.82,10.78,,
sh880674,英伟达概念,-2.9060668620138452,-5.3286472622197545,0.3052923066338975,-14.366579787819822,20.45,5.58,14.61,5.26
sh880764,鸡肉,-2.9317848660810664,-1.1594135820325535,-1.8081706784375928,8.797157194895178,20.07,65.43,3.0,94.74
sh880545,云计算,-2.9627925038473,-4.479830674646845,-0.5853424935074458,-16.484550279286392,19.7,14.13,7.87,2.26
sh880916,国产软件,-2.9646196115940437,-4.383079382386368,0.8537720448132946,-11.709924575953035,19.33,14.87,19.85,16.17
sh880713,ETC概念,-2.969677505094359,-3.3784379893689764,0.767129589694937,-8.382741997887722,18.96,35.32,19.48,31.95
